Data Year,County,Fuel Type,Make,Model,Number of Vehicles
2013,Riverside,Electric,Tesla,Model S,74
2013,Riverside,Electric,Toyota,RAV4 EV,12
2013,Riverside,Bio Diesel,,,1154
2013,Riverside,Diesel,,,29686
2013,Riverside,Flex Fuel,,,41653
2013,Riverside,Gasoline,,,1181221
2013,Riverside,Gasoline Hybrid,,,22631
2013,Riverside,Natural Gas,,,558
2013,Riverside,PHEV,Chevrolet,Volt,502
2013,Riverside,PHEV,Fisker,Karma,11
2013,Riverside,PHEV,Ford,Fusion Energi,42
2013,Riverside,PHEV,Ford,C-MAX Energi,42
2013,Riverside,PHEV,Honda,Accord Plug-In,7
2013,Riverside,PHEV,Toyota,Prius Plug-in Hybrid,299
2013,Riverside,Propane,,,50
2013,Sacramento,Electric,BMW,ActiveE,5
2013,Sacramento,Electric,Chevrolet,Spark EV,4
2013,Sacramento,Electric,FIAT,500e,1
2013,Sacramento,Electric,Ford,Ranger,1
2013,Sacramento,Electric,Ford,Focus,46
2013,Sacramento,Electric,Honda,Fit EV,7
2013,Sacramento,Electric,Mitsubishi,i-MiEV,2
2013,Sacramento,Electric,Nissan,LEAF,394
2013,Sacramento,Electric,Smart,Fortwo Electric Drive,8
2013,Sacramento,Electric,Tesla,Roadster,6
2013,Sacramento,Electric,Tesla,Model S,60
2013,Sacramento,Electric,Toyota,RAV4 EV,16
2013,Sacramento,Bio Diesel,,,539
2013,Sacramento,Diesel,,,17297
2013,Sacramento,Flex Fuel,,,22295
2013,Sacramento,Gasoline,,,780948
2013,Sacramento,Gasoline Hybrid,,,17994
2013,Sacramento,Natural Gas,,,73
2013,Sacramento,PHEV,Chevrolet,Volt,235
2013,Sacramento,PHEV,Ford,Fusion Energi,30
2013,Sacramento,PHEV,Ford,C-MAX Energi,42
2013,Sacramento,PHEV,Honda,Accord Plug-In,5
2013,Sacramento,PHEV,Toyota,Prius Plug-in Hybrid,140
2013,Sacramento,Propane,,,47
2013,San Benito,Electric,Ford,Focus,1
2013,San Benito,Electric,Honda,Fit EV,1
2013,San Benito,Electric,Nissan,LEAF,6
2013,San Benito,Electric,Tesla,Roadster,1
2013,San Benito,Electric,Tesla,Model S,4
2013,San Benito,Bio Diesel,,,62
2013,San Benito,Diesel,,,1761
2013,San Benito,Flex Fuel,,,1424
2013,San Benito,Gasoline,,,33539
2013,San Benito,Gasoline Hybrid,,,644
2013,San Benito,Natural Gas,,,6
2013,San Benito,PHEV,Chevrolet,Volt,16
2013,San Benito,PHEV,Ford,Fusion Energi,5
2013,San Benito,PHEV,Ford,C-MAX Energi,2
2013,San Benito,PHEV,Toyota,Prius Plug-in Hybrid,9
2013,San Benito,Propane,,,2
2013,San Bernardino,Electric,BMW,ActiveE,3
2013,San Bernardino,Electric,Chevrolet,Spark EV,4
2013,San Bernardino,Electric,FIAT,500e,4
2013,San Bernardino,Electric,Ford,Focus,9
2013,San Bernardino,Electric,Honda,Fit EV,4
2013,San Bernardino,Electric,Mitsubishi,i-MiEV,1
2013,San Bernardino,Electric,Nissan,LEAF,210
2013,San Bernardino,Electric,Smart,Fortwo Electric Drive,7
2013,San Bernardino,Electric,Tesla,Roadster,2
2013,San Bernardino,Electric,Tesla,Model S,43
2013,San Bernardino,Electric,Toyota,RAV4 EV,19
2013,San Bernardino,Bio Diesel,,,849
2013,San Bernardino,Diesel,,,24354
2013,San Bernardino,Flex Fuel,,,37452
2013,San Bernardino,Gasoline,,,1088002
2013,San Bernardino,Gasoline Hybrid,,,16489
2013,San Bernardino,Natural Gas,,,302
2013,San Bernardino,PHEV,Chevrolet,Volt,410
2013,San Bernardino,PHEV,Fisker,Karma,2
2013,San Bernardino,PHEV,Ford,Fusion Energi,27
2013,San Bernardino,PHEV,Ford,C-MAX Energi,20
2013,San Bernardino,PHEV,Honda,Accord Plug-In,8
2013,San Bernardino,PHEV,Toyota,Prius Plug-in Hybrid,230
2013,San Bernardino,Propane,,,37
2013,San Diego,Electric,BMW,ActiveE,40
2013,San Diego,Electric,Chevrolet,Spark EV,24
2013,San Diego,Electric,FIAT,500e,38
2013,San Diego,Electric,Ford,Focus,121
2013,San Diego,Electric,Honda,Fit EV,25
2013,San Diego,Electric,Mitsubishi,i-MiEV,17
2013,San Diego,Electric,Nissan,LEAF,1341
2013,San Diego,Electric,Smart,Fortwo Electric Drive,407
2013,San Diego,Electric,Tesla,Roadster,38
2013,San Diego,Electric,Tesla,Model S,555
2013,San Diego,Electric,Toyota,RAV4 EV,75
2013,San Diego,Bio Diesel,,,1107
2013,San Diego,Diesel,,,37824
2013,San Diego,Flex Fuel,,,53554
2013,San Diego,Gasoline,,,1857566
2013,San Diego,Gasoline Hybrid,,,52314
2013,San Diego,Natural Gas,,,467
2013,San Diego,PHEV,Chevrolet,Volt,972
2013,San Diego,PHEV,Fisker,Karma,29
2013,San Diego,PHEV,Ford,Fusion Energi,107
2013,San Diego,PHEV,Ford,C-MAX Energi,179
2013,San Diego,PHEV,Honda,Accord Plug-In,13
2013,San Diego,PHEV,Toyota,Prius Plug-in Hybrid,467
2013,San Diego,Propane,,,180
2013,San Francisco,Electric,BMW,ActiveE,81
2013,San Francisco,Electric,Chevrolet,Spark EV,2
2013,San Francisco,Electric,FIAT,500e,10
2013,San Francisco,Electric,Ford,Transit Connect Electric,1
2013,San Francisco,Electric,Ford,Focus,18
2013,San Francisco,Electric,Honda,Fit EV,14
2013,San Francisco,Electric,Mitsubishi,i-MiEV,10
2013,San Francisco,Electric,Nissan,LEAF,251
2013,San Francisco,Electric,Smart,Fortwo Electric Drive,26
2013,San Francisco,Electric,Tesla,Roadster,37
2013,San Francisco,Electric,Tesla,Model S,247
2013,San Francisco,Electric,Toyota,RAV4 EV,30
2013,San Francisco,Bio Diesel,,,164
2013,San Francisco,Diesel,,,4770
2013,San Francisco,Flex Fuel,,,4769
2013,San Francisco,Gasoline,,,336732
2013,San Francisco,Gasoline Hybrid,,,21282
2013,San Francisco,Natural Gas,,,212
2013,San Francisco,PHEV,Chevrolet,Volt,303
2013,San Francisco,PHEV,Fisker,Karma,8
2013,San Francisco,PHEV,Ford,Fusion Energi,19
2013,San Francisco,PHEV,Ford,C-MAX Energi,81
2013,San Francisco,PHEV,Honda,Accord Plug-In,2
2013,San Francisco,PHEV,Toyota,Prius Plug-in Hybrid,173
2013,San Francisco,Propane,,,72
2013,San Joaquin,Electric,Ford,Focus,5
2013,San Joaquin,Electric,Honda,Fit EV,4
2013,San Joaquin,Electric,Nissan,LEAF,64
2013,San Joaquin,Electric,Smart,Fortwo Electric Drive,2
2013,San Joaquin,Electric,Tesla,Roadster,2
2013,San Joaquin,Electric,Tesla,Model S,17
2013,San Joaquin,Electric,Toyota,RAV4 EV,2
2013,San Joaquin,Bio Diesel,,,389
2013,San Joaquin,Diesel,,,9920
2013,San Joaquin,Flex Fuel,,,13839
2013,San Joaquin,Gasoline,,,365325
2013,San Joaquin,Gasoline Hybrid,,,5598
2013,San Joaquin,Natural Gas,,,35
2013,San Joaquin,PHEV,Chevrolet,Volt,67
2013,San Joaquin,PHEV,Fisker,Karma,1
2013,San Joaquin,PHEV,Ford,Fusion Energi,13
2013,San Joaquin,PHEV,Ford,C-MAX Energi,11
2013,San Joaquin,PHEV,Toyota,Prius Plug-in Hybrid,30
2013,San Joaquin,Propane,,,20
2013,San Luis Obispo,Electric,BMW,ActiveE,1
2013,San Luis Obispo,Electric,Chevrolet,Spark EV,2
2013,San Luis Obispo,Electric,FIAT,500e,4
2013,San Luis Obispo,Electric,Ford,Focus,9
2013,San Luis Obispo,Electric,Honda,Fit EV,2
2013,San Luis Obispo,Electric,Nissan,LEAF,84
2013,San Luis Obispo,Electric,Smart,Fortwo Electric Drive,4
2013,San Luis Obispo,Electric,Tesla,Roadster,4
2013,San Luis Obispo,Electric,Tesla,Model S,37
2013,San Luis Obispo,Electric,Toyota,RAV4 EV,7
2013,San Luis Obispo,Bio Diesel,,,281
2013,San Luis Obispo,Diesel,,,8882
2013,San Luis Obispo,Flex Fuel,,,5768
2013,San Luis Obispo,Gasoline,,,165206
2013,San Luis Obispo,Gasoline Hybrid,,,5305
2013,San Luis Obispo,Natural Gas,,,15
2013,San Luis Obispo,PHEV,Chevrolet,Volt,45
2013,San Luis Obispo,PHEV,Ford,Fusion Energi,4
2013,San Luis Obispo,PHEV,Ford,C-MAX Energi,12
2013,San Luis Obispo,PHEV,Honda,Accord Plug-In,2
2013,San Luis Obispo,PHEV,Toyota,Prius Plug-in Hybrid,34
2013,San Luis Obispo,Propane,,,10
2013,San Mateo,Electric,BMW,ActiveE,27
2013,San Mateo,Electric,Chevrolet,Spark EV,11
2013,San Mateo,Electric,FIAT,500e,10
2013,San Mateo,Electric,Ford,Transit Connect Electric,1
2013,San Mateo,Electric,Ford,Ranger,3
2013,San Mateo,Electric,Ford,Focus,38
2013,San Mateo,Electric,Honda,Fit EV,18
2013,San Mateo,Electric,Mitsubishi,i-MiEV,4
2013,San Mateo,Electric,Nissan,LEAF,731
2013,San Mateo,Electric,Smart,Fortwo Electric Drive,21
2013,San Mateo,Electric,Tesla,Roadster,48
2013,San Mateo,Electric,Tesla,Model S,625
2013,San Mateo,Electric,Toyota,RAV4 EV,53
2013,San Mateo,Bio Diesel,,,189
2013,San Mateo,Diesel,,,6977
2013,San Mateo,Flex Fuel,,,13641
2013,San Mateo,Gasoline,,,485719
2013,San Mateo,Gasoline Hybrid,,,22408
2013,San Mateo,Natural Gas,,,133
2013,San Mateo,PHEV,Chevrolet,Volt,454
2013,San Mateo,PHEV,Fisker,Karma,22
2013,San Mateo,PHEV,Ford,Fusion Energi,45
2013,San Mateo,PHEV,Ford,C-MAX Energi,64
2013,San Mateo,PHEV,Honda,Accord Plug-In,5
2013,San Mateo,PHEV,Toyota,Prius Plug-in Hybrid,261
2013,San Mateo,Propane,,,7
2013,Santa Barbara,Electric,BMW,ActiveE,2
2013,Santa Barbara,Electric,Chevrolet,Spark EV,1
2013,Santa Barbara,Electric,FIAT,500e,4
2013,Santa Barbara,Electric,Ford,Transit Connect Electric,1
2013,Santa Barbara,Electric,Ford,Ranger,3
2013,Santa Barbara,Electric,Ford,Focus,5
2013,Santa Barbara,Electric,Honda,Fit EV,2
2013,Santa Barbara,Electric,Mitsubishi,i-MiEV,1
2013,Santa Barbara,Electric,Nissan,LEAF,118
2013,Santa Barbara,Electric,Smart,Fortwo Electric Drive,2
2013,Santa Barbara,Electric,Tesla,Roadster,6
2013,Santa Barbara,Electric,Tesla,Model S,64
2013,Santa Barbara,Electric,Toyota,RAV4 EV,12
2013,Santa Barbara,Bio Diesel,,,232
2013,Santa Barbara,Diesel,,,6511
2013,Santa Barbara,Flex Fuel,,,7682
2013,Santa Barbara,Gasoline,,,239690
2013,Santa Barbara,Gasoline Hybrid,,,6787
2013,Santa Barbara,Natural Gas,,,18
2013,Santa Barbara,PHEV,Chevrolet,Volt,127
2013,Santa Barbara,PHEV,Fisker,Karma,5
2013,Santa Barbara,PHEV,Ford,Fusion Energi,10
2013,Santa Barbara,PHEV,Ford,C-MAX Energi,10
2013,Santa Barbara,PHEV,Honda,Accord Plug-In,2
2013,Santa Barbara,PHEV,Toyota,Prius Plug-in Hybrid,39
2013,Santa Barbara,Propane,,,8
2013,Santa Clara,Electric,BMW,ActiveE,42
2013,Santa Clara,Electric,Chevrolet,Spark EV,32
2013,Santa Clara,Electric,FIAT,500e,25
2013,Santa Clara,Electric,Ford,Transit Connect Electric,7
2013,Santa Clara,Electric,Ford,Ranger,2
2013,Santa Clara,Electric,Ford,Focus,181
2013,Santa Clara,Electric,Honda,Fit EV,29
2013,Santa Clara,Electric,MINI,Mini E,5
2013,Santa Clara,Electric,Mitsubishi,i-MiEV,32
2013,Santa Clara,Electric,Nissan,LEAF,2470
2013,Santa Clara,Electric,Smart,Fortwo Electric Drive,25
2013,Santa Clara,Electric,Tesla,Roadster,140
2013,Santa Clara,Electric,Tesla,Model S,1426
2013,Santa Clara,Electric,Toyota,RAV4 EV,140
2013,Santa Clara,Bio Diesel,,,479
2013,Santa Clara,Diesel,,,14678
2013,Santa Clara,Flex Fuel,,,21645
2013,Santa Clara,Gasoline,,,1095743
2013,Santa Clara,Gasoline Hybrid,,,45484
2013,Santa Clara,Natural Gas,,,469
2013,Santa Clara,PHEV,Chevrolet,Volt,1779
2013,Santa Clara,PHEV,Fisker,Karma,26
2013,Santa Clara,PHEV,Ford,Fusion Energi,187
2013,Santa Clara,PHEV,Ford,C-MAX Energi,212
2013,Santa Clara,PHEV,Honda,Accord Plug-In,18
2013,Santa Clara,PHEV,Toyota,Prius Plug-in Hybrid,1038
2013,Santa Clara,Propane,,,22
2013,Santa Cruz,Electric,BMW,ActiveE,4
2013,Santa Cruz,Electric,FIAT,500e,1
2013,Santa Cruz,Electric,Ford,Focus,16
2013,Santa Cruz,Electric,Honda,Fit EV,1
2013,Santa Cruz,Electric,Mitsubishi,i-MiEV,1
2013,Santa Cruz,Electric,Nissan,LEAF,166
2013,Santa Cruz,Electric,Tesla,Roadster,9
2013,Santa Cruz,Electric,Tesla,Model S,85
2013,Santa Cruz,Electric,Toyota,RAV4 EV,20
2013,Santa Cruz,Bio Diesel,,,87
2013,Santa Cruz,Diesel,,,5122
2013,Santa Cruz,Flex Fuel,,,3461
2013,Santa Cruz,Gasoline,,,157353
2013,Santa Cruz,Gasoline Hybrid,,,6467
2013,Santa Cruz,Natural Gas,,,48
2013,Santa Cruz,PHEV,Chevrolet,Volt,106
2013,Santa Cruz,PHEV,Ford,Fusion Energi,12
2013,Santa Cruz,PHEV,Ford,C-MAX Energi,40
2013,Santa Cruz,PHEV,Honda,Accord Plug-In,3
2013,Santa Cruz,PHEV,Toyota,Prius Plug-in Hybrid,82
2013,Santa Cruz,Propane,,,4
2013,Shasta,Electric,Ford,Focus,1
2013,Shasta,Electric,Nissan,LEAF,23
2013,Shasta,Electric,Tesla,Model S,1
2013,Shasta,Bio Diesel,,,244
2013,Shasta,Diesel,,,8780
2013,Shasta,Flex Fuel,,,3877
2013,Shasta,Gasoline,,,106805
2013,Shasta,Gasoline Hybrid,,,1676
2013,Shasta,Natural Gas,,,4
2013,Shasta,PHEV,Chevrolet,Volt,11
2013,Shasta,PHEV,Ford,C-MAX Energi,5
2013,Shasta,PHEV,Toyota,Prius Plug-in Hybrid,11
2013,Shasta,Propane,,,4
2013,Sierra,Bio Diesel,,,2
2013,Sierra,Diesel,,,276
2013,Sierra,Flex Fuel,,,68
2013,Sierra,Gasoline,,,2413
2013,Sierra,Gasoline Hybrid,,,20
2013,Siskiyou,Electric,Ford,Focus,1
2013,Siskiyou,Electric,Smart,Fortwo Electric Drive,1
2013,Siskiyou,Bio Diesel,,,69
2013,Siskiyou,Diesel,,,3560
2013,Siskiyou,Flex Fuel,,,908
2013,Siskiyou,Gasoline,,,30395
2013,Siskiyou,Gasoline Hybrid,,,322
2013,Siskiyou,Natural Gas,,,2
2013,Siskiyou,PHEV,Chevrolet,Volt,4
2013,Siskiyou,PHEV,Fisker,Karma,1
2013,Siskiyou,PHEV,Ford,C-MAX Energi,1
2013,Siskiyou,PHEV,Toyota,Prius Plug-in Hybrid,1
2013,Siskiyou,Propane,,,1
2013,Solano,Electric,BMW,ActiveE,1
2013,Solano,Electric,Chevrolet,Spark EV,1
2013,Solano,Electric,Ford,Focus,2
2013,Solano,Electric,Honda,Fit EV,1
2013,Solano,Electric,Mitsubishi,i-MiEV,2
2013,Solano,Electric,Nissan,LEAF,75
2013,Solano,Electric,Tesla,Model S,16
2013,Solano,Bio Diesel,,,275
2013,Solano,Diesel,,,6608
2013,Solano,Flex Fuel,,,7181
2013,Solano,Gasoline,,,247078
2013,Solano,Gasoline Hybrid,,,5962
2013,Solano,Natural Gas,,,166
2013,Solano,PHEV,Chevrolet,Volt,123
2013,Solano,PHEV,Fisker,Karma,1
2013,Solano,PHEV,Ford,Fusion Energi,12
2013,Solano,PHEV,Ford,C-MAX Energi,18
2013,Solano,PHEV,Honda,Accord Plug-In,3
2013,Solano,PHEV,Toyota,Prius Plug-in Hybrid,70
2013,Solano,Propane,,,5
2013,Sonoma,Electric,BMW,ActiveE,2
2013,Sonoma,Electric,Chevrolet,Spark EV,2
2013,Sonoma,Electric,FIAT,500e,2
2013,Sonoma,Electric,Ford,Transit Connect Electric,3
2013,Sonoma,Electric,Ford,Ranger,4
2013,Sonoma,Electric,Ford,Focus,7
2013,Sonoma,Electric,Honda,Fit EV,9
2013,Sonoma,Electric,Mitsubishi,i-MiEV,3
2013,Sonoma,Electric,Nissan,LEAF,247
2013,Sonoma,Electric,Smart,Fortwo Electric Drive,2
2013,Sonoma,Electric,Tesla,Roadster,5
2013,Sonoma,Electric,Tesla,Model S,71
2013,Sonoma,Electric,Toyota,RAV4 EV,16
2013,Sonoma,Bio Diesel,,,318
2013,Sonoma,Diesel,,,12547
2013,Sonoma,Flex Fuel,,,8440
2013,Sonoma,Gasoline,,,301852
2013,Sonoma,Gasoline Hybrid,,,11701
2013,Sonoma,Natural Gas,,,25
2013,Sonoma,PHEV,Chevrolet,Volt,213
2013,Sonoma,PHEV,Fisker,Karma,2
2013,Sonoma,PHEV,Ford,Fusion Energi,22
2013,Sonoma,PHEV,Ford,C-MAX Energi,22
2013,Sonoma,PHEV,Honda,Accord Plug-In,2
2013,Sonoma,PHEV,Toyota,Prius Plug-in Hybrid,122
2013,Sonoma,Propane,,,10
2013,Stanislaus,Electric,Ford,Transit Connect Electric,1
2013,Stanislaus,Electric,Honda,Fit EV,2
2013,Stanislaus,Electric,Nissan,LEAF,25
2013,Stanislaus,Electric,Tesla,Roadster,2
2013,Stanislaus,Electric,Tesla,Model S,7
2013,Stanislaus,Bio Diesel,,,355
2013,Stanislaus,Diesel,,,9620
2013,Stanislaus,Flex Fuel,,,11389
2013,Stanislaus,Gasoline,,,274051
2013,Stanislaus,Gasoline Hybrid,,,3429
2013,Stanislaus,Natural Gas,,,14
2013,Stanislaus,PHEV,Chevrolet,Volt,48
2013,Stanislaus,PHEV,Ford,Fusion Energi,3
2013,Stanislaus,PHEV,Ford,C-MAX Energi,2
2013,Stanislaus,PHEV,Honda,Accord Plug-In,1
2013,Stanislaus,PHEV,Toyota,Prius Plug-in Hybrid,17
2013,Stanislaus,Propane,,,18
2013,Sutter,Electric,Nissan,LEAF,2
2013,Sutter,Bio Diesel,,,178
2013,Sutter,Diesel,,,2881
2013,Sutter,Flex Fuel,,,2243
2013,Sutter,Gasoline,,,52333
2013,Sutter,Gasoline Hybrid,,,700
2013,Sutter,Natural Gas,,,6
2013,Sutter,PHEV,Chevrolet,Volt,4
2013,Sutter,PHEV,Ford,Fusion Energi,1
2013,Sutter,PHEV,Toyota,Prius Plug-in Hybrid,3
2013,Sutter,Propane,,,2
2013,Tehama,Electric,Nissan,LEAF,2
2013,Tehama,Electric,Tesla,Model S,1
2013,Tehama,Bio Diesel,,,103
2013,Tehama,Diesel,,,3369
2013,Tehama,Flex Fuel,,,1406
2013,Tehama,Gasoline,,,34104
2013,Tehama,Gasoline Hybrid,,,425
2013,Tehama,Natural Gas,,,1
2013,Tehama,PHEV,Chevrolet,Volt,3
2013,Trinity,Electric,Nissan,LEAF,2
2013,Trinity,Bio Diesel,,,10
2013,Trinity,Diesel,,,1052
2013,Trinity,Flex Fuel,,,244
2013,Trinity,Gasoline,,,9438
2013,Trinity,Gasoline Hybrid,,,78
2013,Trinity,PHEV,Chevrolet,Volt,1
2013,Tulare,Electric,FIAT,500e,1
2013,Tulare,Electric,Ford,Ranger,1
2013,Tulare,Electric,Nissan,LEAF,22
2013,Tulare,Electric,Tesla,Model S,6
2013,Tulare,Bio Diesel,,,310
2013,Tulare,Diesel,,,8122
2013,Tulare,Flex Fuel,,,10280
2013,Tulare,Gasoline,,,217585
2013,Tulare,Gasoline Hybrid,,,2214
2013,Tulare,Natural Gas,,,21
2013,Tulare,PHEV,Chevrolet,Volt,16
2013,Tulare,PHEV,Ford,Fusion Energi,1
2013,Tulare,PHEV,Ford,C-MAX Energi,1
2013,Tulare,PHEV,Toyota,Prius Plug-in Hybrid,14
2013,Tulare,Propane,,,4
2013,Tuolumne,Electric,Chevrolet,Spark EV,1
2013,Tuolumne,Electric,Nissan,LEAF,3
2013,Tuolumne,Electric,Smart,Fortwo Electric Drive,1
2013,Tuolumne,Bio Diesel,,,44
2013,Tuolumne,Diesel,,,2903
2013,Tuolumne,Flex Fuel,,,1208
2013,Tuolumne,Gasoline,,,38689
2013,Tuolumne,Gasoline Hybrid,,,543
2013,Tuolumne,Natural Gas,,,2
2013,Tuolumne,PHEV,Chevrolet,Volt,6
2013,Tuolumne,PHEV,Toyota,Prius Plug-in Hybrid,1
2013,Ventura,Electric,BMW,ActiveE,22
2013,Ventura,Electric,Chevrolet,Spark EV,15
2013,Ventura,Electric,FIAT,500e,6
2013,Ventura,Electric,Ford,Ranger,9
2013,Ventura,Electric,Ford,Focus,19
2013,Ventura,Electric,Honda,Fit EV,10
2013,Ventura,Electric,Mitsubishi,i-MiEV,2
2013,Ventura,Electric,Nissan,LEAF,210
2013,Ventura,Electric,Smart,Fortwo Electric Drive,9
2013,Ventura,Electric,Tesla,Roadster,5
2013,Ventura,Electric,Tesla,Model S,143
2013,Ventura,Electric,Toyota,RAV4 EV,12
2013,Ventura,Bio Diesel,,,448
2013,Ventura,Diesel,,,11996
2013,Ventura,Flex Fuel,,,16390
2013,Ventura,Gasoline,,,504715
2013,Ventura,Gasoline Hybrid,,,14692
2013,Ventura,Natural Gas,,,75
2013,Ventura,PHEV,Chevrolet,Volt,469
2013,Ventura,PHEV,Fisker,Karma,5
2013,Ventura,PHEV,Ford,Fusion Energi,29
2013,Ventura,PHEV,Ford,C-MAX Energi,39
2013,Ventura,PHEV,Honda,Accord Plug-In,7
2013,Ventura,PHEV,Toyota,Prius Plug-in Hybrid,128
2013,Ventura,Propane,,,15
2013,Yolo,Electric,BMW,ActiveE,5
2013,Yolo,Electric,Chevrolet,Spark EV,2
2013,Yolo,Electric,Ford,Focus,12
2013,Yolo,Electric,Honda,Fit EV,3
2013,Yolo,Electric,Mitsubishi,i-MiEV,6
2013,Yolo,Electric,Nissan,LEAF,86
2013,Yolo,Electric,Smart,Fortwo Electric Drive,1
2013,Yolo,Electric,Tesla,Roadster,1
2013,Yolo,Electric,Tesla,Model S,13
2013,Yolo,Electric,Toyota,RAV4 EV,6
2013,Yolo,Bio Diesel,,,183
2013,Yolo,Diesel,,,3917
2013,Yolo,Flex Fuel,,,3567
2013,Yolo,Gasoline,,,102911
2013,Yolo,Gasoline Hybrid,,,3652
2013,Yolo,Natural Gas,,,34
2013,Yolo,PHEV,Chevrolet,Volt,63
2013,Yolo,PHEV,Ford,Fusion Energi,6
2013,Yolo,PHEV,Ford,C-MAX Energi,13
2013,Yolo,PHEV,Honda,Accord Plug-In,5
2013,Yolo,PHEV,Toyota,Prius Plug-in Hybrid,37
2013,Yolo,Propane,,,7
2013,Yuba,Electric,Ford,Focus,2
2013,Yuba,Electric,Nissan,LEAF,6
2013,Yuba,Bio Diesel,,,67
2013,Yuba,Diesel,,,2190
2013,Yuba,Flex Fuel,,,1354
2013,Yuba,Gasoline,,,37466
2013,Yuba,Gasoline Hybrid,,,572
2013,Yuba,Natural Gas,,,4
2013,Yuba,PHEV,Chevrolet,Volt,6
2013,Yuba,PHEV,Ford,C-MAX Energi,1
2013,Yuba,PHEV,Toyota,Prius Plug-in Hybrid,3
2013,Yuba,Propane,,,1
2013,Out Of State,Electric,BMW,ActiveE,11
2013,Out Of State,Electric,FIAT,500e,16
2013,Out Of State,Electric,Ford,Ranger,2
2013,Out Of State,Electric,Ford,Focus,11
2013,Out Of State,Electric,Honda,Fit EV,2
2013,Out Of State,Electric,Mitsubishi,i-MiEV,54
2013,Out Of State,Electric,Nissan,LEAF,96
2013,Out Of State,Electric,Smart,Fortwo Electric Drive,2
2013,Out Of State,Electric,Tesla,Roadster,5
2013,Out Of State,Electric,Tesla,Model S,21
2013,Out Of State,Electric,Toyota,RAV4 EV,7
2013,Out Of State,Bio Diesel,,,1059
2013,Out Of State,Diesel,,,4612
2013,Out Of State,Flex Fuel,,,85167
2013,Out Of State,Gasoline,,,392953
2013,Out Of State,Gasoline Hybrid,,,9375
2013,Out Of State,Natural Gas,,,635
2013,Out Of State,PHEV,Chevrolet,Volt,244
2013,Out Of State,PHEV,Fisker,Karma,5
2013,Out Of State,PHEV,Ford,C-MAX Energi,26
2013,Out Of State,PHEV,Toyota,Prius Plug-in Hybrid,76
2013,Out Of State,Propane,,,3
2014,Alameda,Electric,BMW,i3,23
2014,Alameda,Electric,BMW,ActiveE,6
2014,Alameda,Electric,Chevrolet,Spark EV,84
2014,Alameda,Electric,FIAT,500e,464
2014,Alameda,Electric,Ford,Transit Connect Electric,1
2014,Alameda,Electric,Ford,Ranger,3
2014,Alameda,Electric,Ford,Focus,176
2014,Alameda,Electric,Honda,Fit EV,38
2014,Alameda,Electric,Mercedes- Benz,B-Class,6
2014,Alameda,Electric,Mitsubishi,i-MiEV,19
2014,Alameda,Electric,Nissan,LEAF,2796
2014,Alameda,Electric,Smart,Fortwo Electric Drive,75
2014,Alameda,Electric,Tesla,Roadster,26
2014,Alameda,Electric,Tesla,Model S,691
2014,Alameda,Electric,Toyota,RAV4 EV,149
2014,Alameda,Bio Diesel,,,440
2014,Alameda,Diesel,,,13957
2014,Alameda,Flex Fuel,,,21269
2014,Alameda,Gasoline,,,868236
2014,Alameda,Gasoline Hybrid,,,40790
2014,Alameda,Natural Gas,,,306
2014,Alameda,PHEV,BMW,i3 REx,38
2014,Alameda,PHEV,Cadillac,ELR,10
2014,Alameda,PHEV,Chevrolet,Volt,1354
2014,Alameda,PHEV,Fisker,Karma,9
2014,Alameda,PHEV,Ford,Fusion Energi,319
2014,Alameda,PHEV,Ford,C-MAX Energi,326
2014,Alameda,PHEV,Honda,Accord Plug-In,43
2014,Alameda,PHEV,Porsche,Panamera,7
2014,Alameda,PHEV,Toyota,Prius Plug-in Hybrid,1641
2014,Alameda,Propane,,,26
2014,Alpine,Electric,Chevrolet,Spark EV,1
2014,Alpine,Electric,Smart,Fortwo Electric Drive,1
2014,Alpine,Bio Diesel,,,2
2014,Alpine,Diesel,,,102
2014,Alpine,Flex Fuel,,,42
2014,Alpine,Gasoline,,,1556
2014,Alpine,Gasoline Hybrid,,,11
2014,Alpine,PHEV,Chevrolet,Volt,3
2014,Amador,Electric,Ford,Ranger,1
2014,Amador,Electric,Nissan,LEAF,5
2014,Amador,Electric,Tesla,Model S,2
2014,Amador,Bio Diesel,,,54
2014,Amador,Diesel,,,2379
2014,Amador,Flex Fuel,,,1009
2014,Amador,Gasoline,,,28387
2014,Amador,Gasoline Hybrid,,,533
2014,Amador,Natural Gas,,,3
2014,Amador,PHEV,Chevrolet,Volt,7
2014,Amador,PHEV,Ford,Fusion Energi,1
2014,Amador,PHEV,Honda,Accord Plug-In,1
2014,Amador,PHEV,Toyota,Prius Plug-in Hybrid,4
2014,Amador,Propane,,,12
2014,Butte,Electric,Chevrolet,Spark EV,1
2014,Butte,Electric,FIAT,500e,2
2014,Butte,Electric,Ford,Focus,2
2014,Butte,Electric,Honda,Fit EV,2
2014,Butte,Electric,Nissan,LEAF,38
2014,Butte,Electric,Smart,Fortwo Electric Drive,3
2014,Butte,Electric,Tesla,Model S,10
2014,Butte,Electric,Toyota,RAV4 EV,1
2014,Butte,Bio Diesel,,,413
2014,Butte,Diesel,,,7405
2014,Butte,Flex Fuel,,,4807
2014,Butte,Gasoline,,,122820
2014,Butte,Gasoline Hybrid,,,2628
2014,Butte,Natural Gas,,,6
2014,Butte,PHEV,Chevrolet,Volt,26
2014,Butte,PHEV,Ford,Fusion Energi,7
